MYGUTAG026,145615,2014-07-07,NULL
MYGUTAG033,145615,2014-07-07,NULL
MYGUTAG034,145615,2014-07-07,NULL
MYGUTAG035,145615,2014-07-07,NULL
MYGUTAG036,145615,2014-07-07,NULL
MYGUTAG037,145615,2014-07-07,NULL
MYGUTAG039,145615,2014-07-08,NULL
MYGUTAG044,145615,2014-07-08,NULL
MYGUTAG045,145615,2014-07-08,NULL
MYGUTAG046,145615,2014-07-08,NULL
CBOUTAG004,145615,2014-07-08,NULL
CBOUTAG005,145615,2014-07-08,NULL
CBOUTAG063,145615,2014-07-08,NULL
CBOUTAG066,145615,2014-07-09,NULL
MYGHUAG011,145615,2014-07-09,NULL
MYGHUAG033,145615,2014-07-09,NULL
MYGHUAG019,145615,2014-07-09,NULL
MYGHUAG018,145615,2014-07-09,NULL
MYGHUAG013,145615,2014-07-09,NULL
MYGHUAG023,145615,2014-07-09,NULL
MYGHUAG028,145615,2014-07-10,NULL
MYGHUAG021,145615,2014-07-10,NULL
MYGHUAG046,145615,2014-07-10,NULL
MYGHUAG027,145615,2014-07-10,NULL
MYGHUAG048,145615,2014-07-10,NULL
MYGHUAG050,145615,2014-07-10,NULL
MYGHUAG045,145615,2014-07-10,NULL
MYGHUAG017,145615,2014-07-11,NULL
MYGHUAG043,145615,2014-07-11,NULL
MYGHUAG040,145615,2014-07-11,NULL
MYGHUAG037,145615,2014-07-11,NULL
MYGHUAG032,145615,2014-07-11,NULL
MYGHUAG049,145615,2014-07-11,NULL
MYGHUAG036,145615,2014-07-11,NULL
MYGHUAG010,145615,2014-07-14,NULL
MYGHUAG015,145615,2014-07-14,NULL
MYGHUAG031,145615,2014-07-14,NULL
MYGHUAG051,145615,2014-07-14,NULL
MYGHUAG035,145615,2014-07-14,NULL
MYGHUAG012,145615,2014-07-14,NULL
MYGHUAG024,145615,2014-07-14,NULL
MYGHUAG059,145615,2014-07-15,NULL
MYGHUAG060,145615,2014-07-15,NULL
MYGHUAG057,145615,2014-07-15,NULL
MYGHUAG058,145615,2014-07-15,NULL
MYGHUAG063,145615,2014-07-15,NULL
MYGHUAG065,145615,2014-07-15,NULL
MYGHUAG061,145615,2014-07-15,NULL
MYGHUAG062,145615,2014-07-16,NULL
PSGHUAG006,145615,2014-07-16,NULL
PSGHUAG013,145615,2014-07-16,NULL
PSGHUAG014,145615,2014-07-16,NULL
PSGHUAG019-IPM,145615,2014-07-16,NULL
PSGHUAG017,145615,2014-07-16,NULL
PSGHUAG016,145615,2014-07-16,NULL
PSGHUAG018-IPM,145615,2014-07-17,NULL
PSGHUAG024-IPM,145615,2014-07-17,NULL
PSGHUAG032-IPM,145615,2014-07-17,NULL
PSGHUAG037,145615,2014-07-17,NULL
PSGHUAG038,145615,2014-07-17,NULL
PSGHUAG027,145615,2014-07-17,NULL
PSGHUAG030,145615,2014-07-17,NULL
PSGHUAG031,145615,2014-07-18,NULL
PSGHUAG039,145615,2014-07-18,NULL
PSGUTAG005,145615,2014-07-18,NULL
PSGUTAG006,145615,2014-07-18,NULL
PSGUTAG007,145615,2014-07-18,NULL
PSGUTAG008,145615,2014-07-18,NULL
PSGUTAG009,145615,2014-07-18,NULL
PSGUTAG015,145615,2014-07-21,NULL
PSGUTAG016,145615,2014-07-21,NULL
PSGUTAG017,145615,2014-07-21,NULL
PSGUTAG038,145615,2014-07-21,NULL
PSGUTAG039,145615,2014-07-21,NULL
PSGUTAG040,145615,2014-07-21,NULL
PSGUTAG041,145615,2014-07-21,NULL
PSGUTAG042,145615,2014-07-22,NULL
PSGUTAG044,145615,2014-07-22,NULL
PSGUTAG052,145615,2014-07-22,NULL
PSGUTAG063,145615,2014-07-22,NULL
MYGECIP001,145615,2014-07-22,NULL
MYGECIP050,145615,2014-07-22,NULL
MYGECIP045,145615,2014-07-22,NULL
MYGECIP052,145615,2014-07-23,NULL
MYGECIP054,145615,2014-07-23,NULL
R01.10@DSN067.DSLM01,145615,2014-07-23,NULL
MYGECIP043,145615,2014-07-23,NULL
MYGECIP051,145615,2014-07-23,NULL
MYGECIP044,145615,2014-07-23,NULL
R01.06@DSN163/B.DSLM01,145615,2014-07-23,NULL
MYGECIP046,145615,2014-07-24,NULL
MYGECIP053,145615,2014-07-24,NULL
R01.09@DSN197.DSLM01,145615,2014-07-24,NULL
MYGECIP047,145615,2014-07-24,NULL
MYGECIP049,145615,2014-07-24,NULL
MYGECIP048,145615,2014-07-24,NULL
R01.11@DSN217.DSLM01,145615,2014-07-24,NULL
MYGECIP035,145615,2014-07-25,NULL
MYGECIP009,145615,2014-07-25,NULL
MYGECIP034,145615,2014-07-25,NULL
MYGECIP033,145615,2014-07-25,NULL
MYGECIP039,145615,2014-07-25,NULL
MYGECIP040,145615,2014-07-25,NULL
MYGECIP013,145615,2014-07-25,NULL
MYGECIP003,145615,2014-07-28,NULL
MMYG_STPAUL8501,145615,2014-07-28,NULL
MYGECIP032,145615,2014-07-28,NULL
MYGECIP031,145615,2014-07-28,NULL
MYGECIP030,145615,2014-07-28,NULL
MYGECIP029,145615,2014-07-28,NULL
MYGECIP011,145615,2014-07-28,NULL
MYGECIP012,145615,2014-07-29,NULL
MYGECIP055,145615,2014-07-29,NULL
MYGECIP016,145615,2014-07-29,NULL
MYGECIP007,145615,2014-07-29,NULL
MYGECIP025,145615,2014-07-29,NULL
R01.06@MYG024/1.MYGM04,145615,2014-07-29,NULL
MYGECIP004,145615,2014-07-29,NULL
R01.01@MYG026.MYGM02 & MYGECIP042,145615,2014-07-30,NULL
MYGECIP028,145615,2014-07-30,NULL
R01.02@MYG035.MYGM02,145615,2014-07-30,NULL
MYGECIP041,145615,2014-07-30,NULL
R01.01@MYG038A.MYGM03,145615,2014-07-30,NULL
R01.12@MYG039-1.MYGM01,145615,2014-07-30,NULL
MYGECIP019,145615,2014-07-30,NULL
MYGECIP005,145615,2014-07-31,NULL
MYGECIP008 & 'R01.10@MYG089-1.MYGM01,145615,2014-07-31,NULL
MYGECIP056,145615,2014-07-31,NULL
MYGECIP018,145615,2014-07-31,NULL
MYGECIP022,145615,2014-07-31,NULL
,145615,2014-07-31,NULL
R01.11@MYG101-1.MYGM01,145615,2014-07-31,NULL
R01.10@MYG102A.MYGM02,145615,2014-08-01,NULL
MYGECIP057,145615,2014-08-01,NULL
MYGECIP058,145615,2014-08-01,NULL
MYGECIP060 & 'R01.08@MYG107A.MYGM03,145615,2014-08-01,NULL
R01.05@MYG108.MYGM02,145615,2014-08-01,NULL
MYGECIP038,145615,2014-08-01,NULL
MSAN/ECI,145615,2014-08-01,NULL
R01.04@MYG130/1_STARMALL.MYGM04,145615,2014-08-04,NULL
MYGECIP021,145615,2014-08-04,NULL
MYGECIP026,145615,2014-08-04,NULL
MYGECIP014,145615,2014-08-04,NULL
R01.03@MYG143.MYGM02,145615,2014-08-04,NULL
MYGECIP020,145615,2014-08-04,NULL
MYGECIP037,145615,2014-08-04,NULL
MYGECIP010,145615,2014-08-05,NULL
R01.09@MYG148AMYGM03,145615,2014-08-05,NULL
MYGECIP023,145615,2014-08-05,NULL
MYGECIP024,145615,2014-08-05,NULL
MYGECIP015,145615,2014-08-05,NULL
R01.02@MYG157A.MYGM03,145615,2014-08-05,NULL
MYGECIP006,145615,2014-08-05,NULL
R01.09@MYG158-2.MYGM01,145615,2014-08-06,NULL
MYGECIP027,145615,2014-08-06,NULL
R01.03@MYG168A.MYGM04,145615,2014-08-06,NULL
MYGECIP036,145615,2014-08-06,NULL
R01.10@MYG174.MYGM03,145615,2014-08-06,NULL
R01.09@MYG186A-WACKRD.MYGM02,145615,2014-08-06,NULL
MMYG_DLC1938601 & MYGECIP059,145615,2014-08-06,NULL
MYGECIP062,145615,2014-08-07,NULL
MYGECIP061,145615,2014-08-07,NULL
MYGECIP017,145615,2014-08-07,NULL
PSGECIP020 & 'R01.06@NPG022A.NPGM01,145615,2014-08-07,NULL
PSGECIP012,145615,2014-08-07,NULL
PSGECIP005,145615,2014-08-07,NULL
PSGECIP010,145615,2014-08-07,NULL
PSGECIP008 & R01.07@NPG024A.NPGM01,145615,2014-08-08,NULL
R01.09@NPG027A.NPGM01,145615,2014-08-08,NULL
PSGECIP018,145615,2014-08-08,NULL
PSGECIP016,145615,2014-08-08,NULL
,145615,2014-08-08,NULL
PSGECIP019,145615,2014-08-08,NULL
PSGECIP011,145615,2014-08-08,NULL
R01.05@NPG079A.NPGM01,145615,2014-08-11,NULL
PSGECIP009,145615,2014-08-11,NULL
R01.02@NPG104A.NPGM01,145615,2014-08-11,NULL
,145615,2014-08-11,NULL
R01.04@NPG106A.NPGM01,145615,2014-08-11,NULL
PSGECIP017,145615,2014-08-11,NULL
PSGECIP015,145615,2014-08-11,NULL
PSGECIP014,145615,2014-08-12,NULL
R01.03@NPG111A.NPGM01,145615,2014-08-12,NULL
PSGECIP006,145615,2014-08-12,NULL
PSGECIP007 & R01.08@NPG114A.NPGM01,145615,2014-08-12,NULL
PSGECIP004,145615,2014-08-12,NULL
R01.10@NPG0116.PSGM01 & PSGECIP003,145615,2014-08-12,NULL
PSGECIP013,145615,2014-08-12,NULL
R01.10@NPG119B.NPGM01,145615,2014-08-13,NULL
PSGECIP002,145615,2014-08-13,NULL
,145615,2014-08-13,NULL
R01.02@MYG157A.MYGM03,145615,2014-08-13,NULL
R01.02@MYG157A.MYGM03,145615,2014-08-13,NULL
MYGECIP024,145615,2014-08-13,NULL
MYGECIP023,145615,2014-08-13,NULL
MYGECIP046,145615,2014-08-14,NULL
MYGECIP053,145615,2014-08-14,NULL
R01.09@DSN197.DSLM01,145615,2014-08-14,NULL
MYGECIP047,145615,2014-08-14,NULL
R01.05@NPG079A.NPGM01,145615,2014-08-14,NULL
PSGECIP019,145615,2014-08-14,NULL
PSGECIP011,145615,2014-08-14,NULL
,145615,2014-08-15,NULL
,145615,2014-08-15,NULL
,145615,2014-08-15,NULL
,145615,2014-08-15,NULL
,145615,2014-08-15,
,145615,2014-08-15,
,145615,2014-08-15,
,145615,2014-08-18,
,145615,2014-08-18,
,145615,2014-08-18,
,145615,2014-08-18,
,145615,2014-08-18,
,145615,2014-08-18,
,145615,2014-08-18,
,145615,2014-08-19,
,145615,2014-08-19,
,145615,2014-08-19,
,145615,2014-08-19,
,145615,2014-08-19,
,145615,2014-08-19,
,145615,2014-08-19,
,145615,2014-08-20,
,145615,2014-08-20,
,145615,2014-08-20,
,145615,2014-08-20,
,145615,2014-08-20,
,145615,2014-08-20,
,145615,2014-08-20,
,145615,2014-08-21,
TAGUTAG060,145615,2014-08-21,
,145615,2014-08-21,
MYGUTAG060,145615,2014-08-21,
,145615,2014-08-21,
,145615,2014-08-21,
,145615,2014-08-21,
,145615,2014-08-22,
,145615,2014-08-22,
,145615,2014-08-22,
,145615,2014-08-22,
,145615,2014-08-22,
,145615,2014-08-22,
,145615,2014-08-22,
,145615,2014-08-25,
,145615,2014-08-25,
,145615,2014-08-25,
,145615,2014-08-25,
,145615,2014-08-25,
,145615,2014-08-25,
,145615,2014-08-25,
,145615,2014-08-26,
,145615,2014-08-26,
,145615,2014-08-26,
,145615,2014-08-26,
,145615,2014-08-26,
,145615,2014-08-26,
,145615,2014-08-26,
,145615,2014-08-27,
,145615,2014-08-27,
,145615,2014-08-27,
,145615,2014-08-27,
,145615,2014-08-27,
,145615,2014-08-27,
TAGUTAG026,145615,2014-08-27,
,145615,2014-08-28,
,145615,2014-08-28,
,145615,2014-08-28,
MYGUTAG105,145615,2014-08-28,
,145615,2014-08-28,
,145615,2014-08-28,
,145615,2014-08-28,
,145615,2014-08-29,
,145615,2014-08-29,
,145615,2014-08-29,
,145615,2014-08-29,
,145615,2014-08-29,
,145615,2014-08-29,
,145615,2014-08-29,
,145615,2014-09-01,
,145615,2014-09-01,
,145615,2014-09-01,
,145615,2014-09-01,
,145615,2014-09-01,
,145615,2014-09-01,
,145615,2014-09-01,
,145615,2014-09-02,
,145615,2014-09-02,
,145615,2014-09-02,
,145615,2014-09-02,
,145615,2014-09-02,
,145615,2014-09-02,
,145615,2014-09-02,
,145615,2014-09-03,
,145615,2014-09-03,
,145615,2014-09-03,
,145615,2014-09-03,
,145615,2014-09-03,
,145615,2014-09-03,
,145615,2014-09-03,
,145615,2014-09-04,
,145615,2014-09-04,
,145615,2014-09-04,
,145615,2014-09-04,
,145615,2014-09-04,
,145615,2014-09-04,
,145615,2014-09-04,
,145615,2014-09-05,
,145615,2014-09-05,
,145615,2014-09-05,
,145615,2014-09-05,
,145615,2014-09-05,
,145615,2014-09-05,
,145615,2014-09-05,
,145615,2014-09-08,
,145615,2014-09-08,
,145615,2014-09-08,
MYGUTAG029,145615,2014-09-08,
,145615,2014-09-08,
,145615,2014-09-08,
,145615,2014-09-08,
,145615,2014-09-09,
,145615,2014-09-09,
,145615,2014-09-09,
,145615,2014-09-09,
,145615,2014-09-09,
,145615,2014-09-09,
,145615,2014-09-09,
,145615,2014-09-10,
,145615,2014-09-10,
MYGUTAG078,145615,2014-09-10,
,145615,2014-09-10,
,145615,2014-09-10,
,145615,2014-09-10,
,145615,2014-09-10,
,145615,2014-09-11,
TAGUTAG008,145615,2014-09-11,
,145615,2014-09-11,
,145615,2014-09-11,
,145615,2014-09-11,
,145615,2014-09-11,
TAGUTAG061,145615,2014-09-11,
,145615,2014-09-12,
,145615,2014-09-12,
,145615,2014-09-12,
,145615,2014-09-12,
,145615,2014-09-12,
,145615,2014-09-12,
,145615,2014-09-12,
,145615,2014-09-13,
